Date,Sales,Clicks,Views,Click-Through Rate,Product Price,Competitor Price,Daily Cost,Profit,Weekday,Promotion Intensity,inventory
2016/6/24,117,9889,40386,24.49%,108.09,108.32,12300.87,345.66,5,0,2806
2016/6/25,139,10990,43989,24.98%,107.17,111.31,14529.39,367.24,6,0,2689
2016/6/26,113,10093,78128,12.92%,103.81,110.82,11406.53,324,0,0,2550
2016/6/27,129,15199,126071,12.06%,105.4,116.35,13249.56,347.04,1,0,2437
2016/6/28,118,10599,49486,21.42%,108.49,120.42,12455.09,346.73,2,0,2308
2016/6/29,102,11873,114522,10.37%,106.39,122.28,10531.93,319.85,3,0,2190
2016/6/30,135,10523,53559,19.65%,110.78,115.56,14578.36,376.94,4,0,2088
2016/7/1,91,8102,57028,14.21%,106.97,115.61,9426.17,308.1,5,0,1953
2016/7/2,70,6964,41157,16.92%,106.6,115.13,7177.84,284.16,6,0,1862
2016/7/3,67,8555,33527,25.52%,105.64,112.07,6800.01,277.87,0,0,1792
2016/7/4,68,5681,19708,28.83%,106.56,109.26,6966.04,280.04,1,0,1725
2016/7/5,56,4863,42477,11.45%,106.02,121.56,5672.57,264.55,2,0,1657
2016/7/6,58,6411,30993,20.69%,107.78,121.58,5980.8,270.44,3,0,1601
2016/7/7,69,7898,28563,27.65%,108.31,116.41,7186.81,286.58,4,0,1543
2016/7/8,105,5714,49046,11.65%,104.86,114.35,10690.58,319.72,5,0,1474
2016/7/9,49,6938,26190,26.49%,103.8,107.34,4831.61,254.59,6,0,1369
2016/7/10,84,7167,41775,17.16%,102.82,111.21,8347.85,289.03,0,0,1320
2016/7/11,55,5995,36461,16.44%,107.55,118.76,5647.57,267.68,1,0,1236
2016/7/12,48,8745,29594,29.55%,104.35,112.41,4754.43,254.37,2,0,3562
2016/7/13,86,8852,63151,14.02%,102.29,117.48,8507.57,289.37,3,0,3514
2016/7/14,60,8917,37366,23.86%,107.4,117.25,6170.18,273.82,4,0,3428
2016/7/15,90,10372,39245,26.43%,111.64,117.85,9727.22,320.38,5,0,3368
2016/7/16,41,9741,89997,10.82%,106.67,119.02,4123.51,249.96,6,0,3278
2016/7/17,56,8266,35313,23.41%,108.39,111.16,5798.92,270.92,0,0,3237
2016/7/18,41,7168,24690,29.03%,106.91,113.08,4133.18,250.13,1,0,3181
2016/7/19,74,780,6247,12.49%,106.57,112.12,7598.84,287.34,2,0,3140
2016/7/20,74,6562,23499,27.92%,108.64,115.68,7745.07,294.29,3,0,3066
2016/7/21,56,8167,37299,21.90%,106.25,118.71,5682.5,267.5,4,0,2992
2016/7/22,58,7514,33646,22.33%,107.39,115.19,5959.1,269.52,5,0,2936
2016/7/23,46,6665,29943,22.26%,107.53,120.34,4688.54,257.84,6,0,2878
2016/7/24,73,7121,44571,15.98%,105.57,114.7,7422.15,284.46,0,0,2832
2016/7/25,67,6527,22738,28.71%,108.92,114.51,7012.87,284.77,1,0,2759
2016/7/26,52,5883,20323,28.95%,106.61,119.56,5281.2,262.52,2,0,2692
2016/7/27,70,8409,37363,22.51%,105.47,109.24,7102.33,280.57,3,0,2640
2016/7/28,54,6284,24481,25.67%,108.08,111.72,5568.08,268.24,4,0,2570
2016/7/29,64,5974,26855,22.25%,105.23,113.19,6461.16,273.56,5,0,2516
2016/7/30,81,7044,35778,19.69%,107.11,111.3,8377.72,298.19,6,0,2452
2016/7/31,111,8227,35436,23.22%,107.06,107.21,11550.92,332.74,0,0,2371
2016/8/1,46,597,2834,21.07%,109.27,119.9,4765.9,260.52,1,0,2260
2016/8/2,22,5900,26879,21.95%,108.07,116.36,2149.43,228.11,2,0,2214
2016/8/3,31,2212,8614,25.68%,107.09,114.25,3080.44,239.35,3,0,2192
2016/8/4,30,3934,20052,19.62%,108.8,124.58,3024.5,239.5,4,0,2161
2016/8/5,31,3467,32057,10.82%,109.96,119.38,3166.67,242.09,5,0,2131
2016/8/6,66,3715,27974,13.28%,108.32,122.35,6865.59,283.53,6,0,2100
2016/8/7,43,1544,8224,18.77%,107.24,109.48,4359.56,251.76,0,0,2034
2016/8/8,7,4464,18222,24.50%,104.61,113.54,522.31,209.96,1,0,1991
2016/8/9,76,5604,25629,21.87%,105.12,118.81,7703.49,285.63,2,0,1984
2016/8/10,36,2149,9341,23.01%,106.66,115.99,3597.48,242.28,3,0,1908
2016/8/11,45,5054,25804,19.59%,106.07,117.49,4519.88,253.27,4,0,1872
2016/8/12,14,3322,14886,22.32%,106.93,112.9,1277.8,219.22,5,0,1827
2016/8/13,22,3454,20831,16.58%,107.43,108.92,2135.17,228.29,6,0,1813
2016/8/14,45,4496,23170,19.40%,108.39,115.83,4621.66,255.89,0,0,1791
2016/8/15,27,4689,18842,24.89%,107.21,113.55,2660.55,234.12,1,0,1746
2016/8/16,20,2254,8215,27.44%,108.34,122.43,1939.4,227.4,2,0,1719
2016/8/17,54,2721,14571,18.67%,107.51,111.44,5539.34,266.2,3,0,1699
2016/8/18,2,2102,19331,10.87%,103.44,118.44,4.33,202.55,4,0,1645
2016/8/19,8,4822,36437,13.23%,105.52,120.69,634.49,209.67,5,0,1643
2016/8/20,43,3618,34730,10.42%,107.13,111.11,4352.9,253.69,6,0,1635
2016/8/21,0,4304,18660,23.07%,105,110.48,0,0,0,0,1592
2016/8/22,40,3063,18400,16.65%,108.63,123.22,4093.3,251.9,1,0,1592
2016/8/23,53,6582,31568,20.85%,110.51,126.53,5585.85,271.18,2,0,1552
2016/8/24,25,4585,23080,19.87%,109.89,117.2,2515,232.25,3,0,1499
2016/8/25,54,5376,46223,11.63%,107.04,112.19,5513.79,266.37,4,0,1474
2016/8/26,25,4077,22568,18.07%,110.45,119.17,2526.59,234.66,5,0,1420
2016/8/27,38,5525,38338,14.41%,107.78,118.9,3846.55,249.09,6,0,1395
2016/8/28,41,5912,32186,18.37%,106.81,111.19,4130.55,248.66,0,0,1357
2016/8/29,45,4772,33912,14.07%,106.27,118.01,4529.3,252.85,1,0,1316
2016/8/30,36,1730,6453,26.81%,106.89,107.72,3604.4,243.64,2,0,1271
2016/8/31,22,2957,21929,13.48%,106.73,107.52,2121.47,226.59,3,0,1235
2016/9/1,2,1756,6010,29.22%,107.85,114.1,10.65,205.05,4,0,1213
2016/9/2,38,6554,35778,18.32%,107.83,113.55,3849.85,247.69,5,0,1211
2016/9/3,12,4581,17013,26.93%,107.52,112.61,1073.83,216.41,6,0,3554
2016/9/4,33,5186,22972,22.58%,108.39,116.37,3333.48,243.39,0,0,3542
2016/9/5,13,4095,16574,24.71%,109.9,115.19,1210.53,218.17,1,0,3509
2016/9/6,26,2821,11126,25.36%,109.42,112.58,2611.93,232.99,2,0,3496
2016/9/7,40,3306,16450,20.10%,104.56,109.41,3935.14,247.26,3,0,3470
2016/9/8,42,3795,18187,20.87%,102.42,117.4,4055.85,245.79,4,0,3430
2016/9/9,14,674,3323,20.28%,109.4,116.15,1311.48,220.12,5,0,3388
2016/9/10,28,2423,11134,21.76%,104.79,111.78,2700.57,233.55,6,0,3374
2016/9/11,1,2525,23848,10.59%,107.08,116.34,-94.31,201.39,0,0,3346
2016/9/12,23,918,5125,17.91%,105.19,120.71,2191.83,227.54,1,0,3345
2016/9/13,29,2959,13374,22.13%,103.92,107.69,2780.55,233.13,2,0,3322
2016/9/14,19,2910,13254,21.96%,108.6,119.7,1839.23,224.17,3,0,3293
2016/9/15,17,1027,3971,25.86%,109.04,120.75,1629.8,223.88,4,0,3274
2016/9/16,47,1391,6021,23.10%,106.36,116.05,4742.63,256.29,5,0,3257
2016/9/17,32,3269,10954,29.84%,102.33,103.69,3039.69,234.87,6,0,3210
2016/9/18,33,4000,25514,15.68%,106.41,117.21,3271.85,239.68,0,0,3178
2016/9/19,5,4981,28987,17.18%,108.29,109.33,335.4,206.05,1,0,3145
2016/9/20,24,2282,12909,17.68%,104.54,113.89,2281.76,227.2,2,0,3140
2016/9/21,18,0,3903,0.00%,107.86,119.83,1717.81,223.67,3,0,3116
2016/9/22,11,5531,20699,26.72%,107.45,110.85,968.29,213.66,4,0,3098
2016/9/23,27,3081,20936,14.72%,108.64,122.36,2697.3,235.98,5,0,3087
2016/9/24,31,3167,12409,25.52%,107.71,108.2,3098.55,240.46,6,0,3060
2016/9/25,13,5349,29542,18.11%,105.51,118.86,1154.38,217.25,0,0,3029
2016/9/26,21,200,907,22.05%,109.84,117.42,2077.82,228.82,1,0,3016
2016/9/27,32,3911,17266,22.65%,107.12,110.62,3188.32,239.52,2,0,2995
2016/9/28,50,1182,6770,17.46%,107.38,109.53,5108,261,3,0,2963
2016/9/29,16,910,4493,20.25%,105.56,120.65,1470.54,218.42,4,0,2913
2016/9/30,4,4668,25563,18.26%,106.52,107.68,219.92,206.16,5,0,2897
2016/10/1,37,3044,26742,11.38%,105.63,108.78,3664.58,243.73,6,0,2893
2016/10/2,55,3120,16645,18.74%,107.04,112.62,5619,268.2,0,0,2856
2016/10/3,62,2632,22029,11.95%,110.8,121.11,6585.58,284.02,1,0,2801
2016/10/4,76,2191,12104,18.10%,104.62,113.17,7665.51,285.61,2,0,2739
2016/10/5,35,4160,19031,21.86%,104.12,106.08,3404.24,239.96,3,0,2663
2016/10/6,37,4939,22878,21.59%,110.28,115.07,3832.2,248.16,4,0,2628
2016/10/7,85,2496,10734,23.25%,106.9,110.73,8783.45,303.05,5,0,2591
2016/10/8,20,3025,25409,11.91%,105.97,109.36,1893.32,226.08,6,0,2506
2016/10/9,45,2479,10758,23.04%,109.37,116.12,4663.23,258.42,0,0,2486
2016/10/10,36,3664,22557,16.24%,106.06,117.26,3574.23,243.93,1,0,2441
2016/10/11,39,1435,7980,17.98%,110.91,114.53,4071.44,254.05,2,0,2405
2016/10/12,27,3584,13196,27.16%,108.59,114.56,2697.77,234.16,3,0,2366
2016/10/13,84,3082,30273,10.18%,106.24,112.47,8623.91,300.25,4,0,2339
2016/10/14,49,4017,18453,21.77%,111.52,127.85,5198.16,266.32,5,0,2255
2016/10/15,48,5819,26480,21.98%,105.97,121.14,4829.05,257.51,6,0,2206
2016/10/16,50,5171,28834,17.93%,108.65,121.69,5168.05,264.45,0,0,2158
2016/10/17,60,2760,18723,14.74%,107.74,111.65,6189.98,274.42,1,0,2108
2016/10/18,66,2795,19022,14.69%,109.73,110.85,6957.65,284.53,2,0,2048
2016/10/19,39,5221,18865,27.68%,110.23,115.47,4046.86,252.11,3,0,1982
2016/10/20,46,3897,20684,18.84%,107.15,111.44,4673.46,255.44,4,0,1943
2016/10/21,58,4971,29913,16.62%,105.55,113.56,5853.15,268.75,5,0,1897
2016/10/22,58,4779,25185,18.98%,107.96,120.55,5990.53,271.15,6,0,1839
2016/10/23,70,1655,7076,23.39%,105.66,119.26,7113.9,282.3,0,0,1781
2016/10/24,70,2640,20441,12.92%,111.02,125.09,7478.49,292.91,1,0,1711
2016/10/25,66,6894,36305,18.99%,107.24,113.03,6797.82,280.02,2,0,1641
2016/10/26,59,4615,21210,21.76%,106.21,117.16,5997.83,268.56,3,0,1575
2016/10/27,59,5295,18276,28.97%,107.29,112.32,6057.77,272.34,4,0,1516
2016/10/28,56,5891,39141,15.05%,104.2,105.15,5570.96,264.24,5,0,1457
2016/10/29,58,3272,19039,17.19%,104.93,115.97,5818,267.94,6,0,1401
2016/10/30,56,334,1899,17.59%,109.25,109.41,5847.14,270.86,0,0,1343
2016/10/31,54,6487,29338,22.11%,105.5,111.98,5434.17,262.83,1,0,1287
2016/11/1,101,4454,25994,17.13%,104.7,109.87,10261.83,312.87,2,0,1233
2016/11/2,104,5166,24992,20.67%,107.84,119.06,10886.96,328.4,3,0,3513
2016/11/3,137,4337,16917,25.64%,109.11,121.65,14574.46,373.61,4,0,3409
2016/11/4,76,4752,19711,24.11%,108.15,113.08,7923.52,295.88,5,0,3272
2016/11/5,95,6010,31752,18.93%,108.67,121.9,10005.96,317.69,6,0,3196
2016/11/6,85,7752,28411,27.29%,105.14,109.78,8640.26,296.64,0,0,3101
2016/11/7,62,6460,30525,21.16%,103.78,110.73,6167.16,267.2,1,0,3016
2016/11/8,126,7225,34738,20.80%,109.6,121.55,13447.54,362.06,2,0,2954
2016/11/9,109,6696,62674,10.68%,105.92,116.93,11218.73,326.55,3,0,2828
2016/11/10,120,11470,38575,29.73%,106.03,121.73,12384.19,339.41,4,0,2719
2016/11/11,122,8533,68486,12.46%,109.16,112.85,12962.42,355.1,5,0,2599
2016/11/12,121,7623,52131,14.62%,107.58,118.27,12671.15,346.03,6,0,2477
2016/11/13,110,8201,74325,11.03%,107.35,117.17,11476.84,331.66,0,0,2356
2016/11/14,96,9103,39925,22.80%,110.74,125.94,10305.5,325.54,1,0,2246
2016/11/15,94,9241,63757,14.49%,105.09,107.55,9572.07,306.39,2,0,2150
2016/11/16,88,7567,55638,13.60%,108.2,120.4,9211.71,309.89,3,0,2056
2016/11/17,81,7095,60274,11.77%,106.42,115.49,8323.33,296.69,4,0,1968
2016/11/18,89,7887,65364,12.07%,106.81,111.21,9201.14,304.95,5,0,1887
2016/11/19,77,5486,25288,21.69%,109.3,117.08,8116.1,300,6,0,1798
2016/11/20,100,7524,31661,23.76%,107.22,112.59,10401.98,320.02,0,0,1721
2016/11/21,76,5832,32494,17.95%,107.25,116.57,7859.48,291.52,1,0,1621
2016/11/22,79,5165,26354,19.60%,108.28,122.72,8256.15,297.97,2,0,1545
2016/11/23,85,8182,34495,23.72%,105.37,114.37,8660.22,296.23,3,0,1466
2016/11/24,79,7129,68895,10.35%,104.38,114.27,7956.92,289.1,4,0,1381
2016/11/25,74,8554,51960,16.46%,103.94,112.03,7409.1,282.46,5,0,1302
2016/11/26,89,6099,20701,29.46%,102.06,102.84,8789.1,294.24,6,0,1228
2016/11/27,62,5822,26950,21.60%,110.07,113.91,6543.08,281.26,0,0,3520
2016/11/28,85,7600,50382,15.08%,103.71,111.36,8521.3,294.05,1,0,3458
2016/11/29,77,5540,27110,20.44%,105.44,110.35,7829.47,289.41,2,0,3373
2016/11/30,75,7445,44175,16.85%,105.29,108.16,7611.54,285.21,3,0,3296
2016/12/1,135,13674,66234,20.64%,106.42,114.47,14009.12,357.58,4,0,3221
2016/12/2,162,11984,95758,12.51%,107.4,112.6,17002.24,396.56,5,0,3086
2016/12/3,152,11080,87559,12.65%,107.45,111.61,15948.17,384.23,6,0,2924
2016/12/4,146,15012,116635,12.87%,104.52,111.79,14898.37,361.55,0,0,2772
2016/12/5,115,11395,39570,28.80%,105.31,107.42,11777.69,332.96,1,0,2626
2016/12/6,131,10576,42890,24.66%,106.17,120.94,13553.7,354.57,2,0,2511
2016/12/7,123,13544,102237,13.25%,105.07,118.75,12582.87,340.74,3,0,2380
2016/12/8,155,12874,93513,13.77%,108.74,120.28,16461.18,393.52,4,0,2257
2016/12/9,153,12422,50461,24.62%,106.47,108.17,15908.57,381.34,5,0,2102
2016/12/10,144,20664,157460,13.12%,106.92,119.36,15028.6,367.88,6,0.25,1949
2016/12/11,125,10840,73785,14.69%,106.73,119.66,12992.53,348.72,0,0,1805
2016/12/12,135,11635,39754,29.27%,107.71,120.11,14176.3,364.55,1,0,1680
2016/12/13,138,13224,87540,15.11%,105.68,107.49,14223.82,360.02,2,0,1545
2016/12/14,144,10573,45509,23.23%,102.69,112.61,14434.99,352.37,3,0,1407
2016/12/15,121,10934,36973,29.57%,106.04,119.31,12490.18,340.66,4,0,1263
2016/12/16,164,10139,57983,17.49%,103.89,112.89,16659.25,378.71,5,0,3523
2016/12/17,146,14850,143473,10.35%,104.1,114.19,14838.45,360.15,6,0,3359
2016/12/18,129,11898,79943,14.88%,106.28,113.59,13358.97,351.15,0,0,3213
2016/12/19,122,13033,48963,26.62%,107.54,116.07,12772.99,346.89,1,0,3084
2016/12/20,163,11077,40586,27.29%,105.07,105.61,16742.84,383.57,2,0,2962
2016/12/21,142,11361,44780,25.37%,105.6,115.72,14632.61,362.59,3,0,2799
2016/12/22,134,14065,114702,12.26%,108.34,109.66,14150.09,367.47,4,0,2657
2016/12/23,130,12984,50111,25.91%,105.38,112.26,13349.01,350.39,5,0,2523
2016/12/24,152,13437,47357,28.37%,110.05,114.88,16330.2,397.4,6,0,2393
2016/12/25,149,10527,47823,22.01%,105.94,114.61,15412.57,372.49,0,0,2241
2016/12/26,118,11200,38865,28.82%,101.24,103.27,11626.46,319.86,1,0,2092
2016/12/27,134,12465,46972,26.54%,106.22,117.24,13876.22,357.26,2,0,1974
2016/12/28,174,15375,65875,23.34%,105.43,118,17947.1,397.72,3,0,1840
2016/12/29,149,12526,58142,21.54%,107.21,109.84,15596.48,377.81,4,0,1666
2016/12/30,173,11114,65486,16.97%,105.93,107.59,17926.62,399.27,5,0,1517
2016/12/31,160,14351,108837,13.19%,104.26,106.54,16303.94,377.66,6,0,1344
2017/1/1,213,17174,77713,22.10%,102.04,115.47,21315.06,419.46,0,0,3565
2017/1/2,194,16308,99668,16.36%,104.03,112.27,19768.14,413.68,1,0,3352
2017/1/3,191,16170,59168,27.33%,102.7,109.9,19213.17,402.53,2,0,3158
2017/1/4,186,17907,59956,29.87%,103.19,104.84,18793.11,400.23,3,0,2967
2017/1/5,214,17456,69688,25.05%,105.49,115.77,22129.61,445.25,4,0,2781
2017/1/6,163,18172,153874,11.81%,107.6,121.61,17140.78,398.02,5,0,2567
2017/1/7,224,20015,126888,15.77%,105.01,118.06,23070.63,451.61,6,0,2404
2017/1/8,171,15339,125913,12.18%,101.78,111.34,17027.61,376.77,0,0,2180
2017/1/9,174,13795,59951,23.01%,105.01,106.2,17875.88,395.86,1,0,2009
2017/1/10,172,14007,55355,25.30%,106.47,108.27,17910.53,402.31,2,0,1835
2017/1/11,194,17876,62693,28.51%,102.81,103.57,19539.1,406.04,3,0,1663
2017/1/12,187,16439,87611,18.76%,103.72,107.73,18992.16,403.48,4,0,1469
2017/1/13,200,20062,71579,28.03%,103.97,106.09,20374.26,419.74,5,0,1282
2017/1/14,185,20305,73681,27.56%,102.32,106.31,18536.5,392.7,6,0,3463
2017/1/15,175,14412,88179,16.34%,105.14,111.21,18000.83,398.67,0,0,3278
2017/1/16,187,18355,67042,27.38%,103.56,118.21,18962.14,403.58,1,0,3103
2017/1/17,181,15061,85996,17.51%,104.59,114.17,18527.54,403.25,2,0,2916
2017/1/18,168,14344,90002,15.94%,101.93,114.7,16751.08,373.16,3,0,2735
2017/1/19,175,16758,72919,22.98%,102.78,113.73,17602.56,383.94,4,0,2567
2017/1/20,186,16487,99513,16.57%,105.05,106.82,19128.5,410.8,5,0,2392
2017/1/21,198,18703,82741,22.60%,102.82,114.17,19949.48,408.88,6,0,2206
2017/1/22,167,14262,64252,22.20%,106.97,111.38,17465.26,398.73,0,0,2008
2017/1/23,179,15100,70996,21.27%,102.67,112.51,17990.51,387.42,1,0,1841
2017/1/24,148,12018,68251,17.61%,103.87,109.18,15011.74,361.02,2,0,1662
2017/1/25,196,17807,84916,20.97%,105.24,120.99,20204.53,422.51,3,0,1514
2017/1/26,202,16293,74296,21.93%,100.49,104.46,19900.72,398.26,4,0,1318
2017/1/27,197,17076,81649,20.91%,99.76,103.94,19264.72,388,5,0,3497
2017/1/28,199,18232,96524,18.89%,100.18,114.17,19541.64,394.18,6,0,3300
2017/1/29,174,13863,134679,10.29%,105.71,106.1,17992.48,401.06,0,0,3101
2017/1/30,155,16652,76591,21.74%,102.03,112.69,15452.57,362.08,1,0,2927
2017/1/31,179,13790,103149,13.37%,108.21,119.98,18950.08,419.51,2,0,2772
2017/2/1,209,19226,84134,22.85%,101.91,114.7,20885.05,414.14,3,0,2593
2017/2/2,233,17927,71175,25.19%,103.36,118.47,23631.17,451.71,4,0,2384
2017/2/3,223,20265,101279,20.01%,106.03,121.55,23186.1,458.59,5,0,2151
2017/2/4,251,20045,96151,20.85%,106.91,107.96,26336.08,498.33,6,0,1928
2017/2/5,210,19357,66680,29.03%,106.98,120.17,22014.36,451.44,0,0,1677
2017/2/6,223,22126,82120,26.94%,105.22,115.42,23012.55,451.51,1,0,1467
2017/2/7,179,15947,56380,28.28%,104.81,114.99,18359.01,401.98,2,0,1244
2017/2/8,217,18899,71926,26.28%,103.9,105.9,22107.81,438.49,3,0,3446
2017/2/9,202,17297,142030,12.18%,104.22,114.38,20629.85,422.59,4,0,3229
2017/2/10,239,19655,151427,12.98%,101.52,116.48,23821.27,442.01,5,0,3027
2017/2/11,252,21685,105613,20.53%,100.94,114.75,24984.17,452.71,6,0,2788
2017/2/12,226,19420,130148,14.92%,102.52,109.27,22733.14,436.38,0,0,2536
2017/2/13,227,19685,100773,19.53%,102.14,102.75,22750.71,435.07,1,0,2310
2017/2/14,173,20331,113661,17.89%,101.53,107.05,17187.21,377.48,2,0,2083
2017/2/15,223,16891,80478,20.99%,103.78,116.64,22699.13,443.81,3,0,1910
2017/2/16,202,19157,76820,24.94%,104.25,115.22,20635.63,422.87,4,0,1687
2017/2/17,250,22447,92337,24.31%,102.47,109.53,25155.36,462.14,5,0,1485
2017/2/18,235,21770,106586,20.42%,105.21,106.08,24259.25,465.1,6,0,1235
2017/2/19,217,18286,69139,26.45%,99.92,106.32,21274.21,408.43,0,0,3381
2017/2/20,237,22055,118465,18.62%,101.77,108.93,23678.39,441.1,1,0,3164
2017/2/21,250,19409,69480,27.93%,100.68,114.7,24722.08,447.92,2,0,2927
2017/2/22,233,19297,168892,11.43%,98.34,107.8,22501.74,411.48,3,0,2677
2017/2/23,211,19978,68668,29.09%,101.86,106.62,21075.43,417.03,4,0,2444
2017/2/24,236,19733,85446,23.09%,101.74,109.76,23568.74,441.9,5,0,2233
2017/2/25,243,20948,119012,17.60%,104.96,106,25030.26,475.02,6,0,1997
2017/2/26,225,20504,147054,13.94%,103.15,118.2,22766.93,441.82,0,0,1754
2017/2/27,219,21082,107650,19.58%,99.8,105.19,21446.29,409.91,1,0,1529
2017/2/28,208,16829,121148,13.89%,105.51,113.07,21507.88,438.2,2,0,1310
2017/3/1,235,19474,146128,13.33%,104.2,109.75,24027.22,459.78,3,0,3483
2017/3/2,267,19454,87054,22.35%,102.88,113.41,26986.66,482.3,4,0,3248
2017/3/3,259,24490,119687,20.46%,101.22,111.27,25754.71,461.27,5,0,2981
2017/3/4,287,21048,89941,23.40%,99.71,110.41,28142.43,474.34,6,0,2722
2017/3/5,225,22466,78574,28.59%,100.84,104.9,22264.81,424.19,0,0,2435
2017/3/6,241,22719,110044,20.65%,103.72,108.63,24535.78,460.74,1,0,2210
2017/3/7,236,22994,106361,21.62%,105.27,107.25,24376.66,467.06,2,0,1969
2017/3/8,258,20937,177544,11.79%,104.54,114.82,26484.34,486.98,3,0,1733
2017/3/9,256,20718,85074,24.35%,100.44,101.04,25261.08,451.56,4,0,1475
2017/3/10,246,24164,134258,18.00%,99.13,108.02,23954.53,431.45,5,0,1219
2017/3/11,251,21307,72142,29.53%,101.61,114.87,25049.48,454.63,6,0,3354
2017/3/12,249,21154,79936,26.46%,97.75,110.81,23916.39,423.36,0,0,3103
2017/3/13,242,20793,101679,20.45%,101.89,108.75,24207.78,449.6,1,0,2854
2017/3/14,243,21315,171006,12.46%,100.91,107.86,24077.73,443.4,2,0,2612
2017/3/15,277,20926,76966,27.19%,100.23,101.39,27293.91,469.8,3,0,2369
2017/3/16,241,18644,71719,26.00%,97.94,107.79,23186.32,417.22,4,0,2092
2017/3/17,276,22201,162149,13.69%,102.11,114.69,27698.11,484.25,5,0,1851
2017/3/18,276,24168,151946,15.91%,99.98,103.65,27127.07,467.41,6,0,1575
2017/3/19,229,18747,72471,25.87%,98.67,104.91,22183.27,412.16,0,0,1299
2017/3/20,251,22444,163770,13.70%,95.22,107.2,23496.96,403.26,1,0,3451
2017/3/21,252,20263,71461,28.36%,100.87,114.14,24969.62,449.62,2,0,3200
2017/3/22,223,19887,107552,18.49%,104.43,108.24,22840.11,447.78,3,0,2948
2017/3/23,264,22124,188437,11.74%,104.17,112.77,27010.33,490.55,4,0,2725
2017/3/24,267,22626,85981,26.32%,99.9,102.78,26215.48,457.82,5,0,2461
2017/3/25,269,21724,124348,17.47%,99.57,101.09,26329.46,454.87,6,0,2194
2017/3/26,256,21092,102737,20.53%,101.68,115.58,25567.61,462.47,0,0,1925
2017/3/27,265,18988,155053,12.25%,98.7,110.85,25711.8,443.7,1,0,1669
2017/3/28,232,18142,180487,10.05%,101.27,112.82,23061.38,433.26,2,0,1404
2017/3/29,276,22142,97285,22.76%,102.16,102.91,27710.48,485.68,3,0,3553
2017/3/30,264,21564,106208,20.30%,103.05,116.09,26722.76,482.44,4,0,3277
2017/3/31,249,19360,88519,21.87%,100.36,106.95,24545.94,443.7,5,0,3013
2017/4/1,263,22209,85832,25.87%,100.11,105.25,25873.51,455.42,6,0,2764
2017/4/2,250,20305,88543,22.93%,98.73,106.82,24249.87,432.63,0,0,2501
2017/4/3,237,22916,169805,13.50%,98.8,100.15,22995.99,419.61,1,0,2251
2017/4/4,240,18135,105341,17.22%,99.96,111.31,23560.12,430.28,2,0,2014
2017/4/5,228,17415,61935,28.12%,101.12,109.95,22626.81,428.55,3,0,1774
2017/4/6,231,23044,90728,25.40%,102.18,105.04,23164.69,438.89,4,0,1546
2017/4/7,230,21349,101023,21.13%,98.71,101.5,22288.93,414.37,5,0,1315
2017/4/8,235,19026,125892,15.11%,103.27,106.12,23816.28,452.17,6,0,3466
2017/4/9,237,19379,120807,16.04%,99.71,100.56,23203.02,428.25,0,0,3231
2017/4/10,267,21916,88947,24.64%,100.18,109.01,26288.84,459.22,1,0,2994
2017/4/11,220,20888,77295,27.02%,98.69,111.13,21309.55,402.25,2,0,2727
2017/4/12,265,20856,89019,23.43%,95.31,95.56,24841.35,415.8,3,0,2507
2017/4/13,252,18833,71907,26.19%,101.89,102.64,25216.04,460.24,4,0,2242
2017/4/14,252,20033,79078,25.33%,101.57,110.3,25138.87,456.77,5,0,1990
2017/4/15,266,22397,172363,12.99%,99.5,111.73,26014.34,452.66,6,0,1738
2017/4/16,253,18283,98939,18.48%,100.17,105.08,24896.73,446.28,0,0,1472
2017/4/17,237,19277,147607,13.06%,101.04,106.34,23510.44,436.04,1,0,1219
2017/4/18,217,20430,138935,14.70%,96.85,105.51,20629.35,387.1,2,0,3363
2017/4/19,217,19211,70151,27.39%,98.89,102.96,21057.2,401.93,3,0,3146
2017/4/20,208,19839,101958,19.46%,101.51,101.92,20702.26,411.82,4,0,2929
2017/4/21,263,22378,108068,20.71%,97.38,108.12,25178.03,432.91,5,0,2721
2017/4/22,255,23593,173875,13.57%,100.45,109.88,25163.3,451.45,6,0,2458
2017/4/23,246,22724,139879,16.25%,97.13,105.59,23478.26,415.72,0,0,2203
2017/4/24,216,21438,146786,14.60%,100.75,111.96,21347.49,414.51,1,0,1957
2017/4/25,256,17690,125250,14.12%,99.72,109.82,25083.71,444.61,2,0,1741
2017/4/26,230,17845,78407,22.76%,96.53,99.51,21805.47,396.43,3,0,1485
2017/4/27,222,20309,134161,15.14%,102.07,107.47,22228.64,430.9,4,0,1255
2017/4/28,233,22345,98695,22.64%,98.24,100.1,22477.34,412.58,5,0,3414
2017/4/29,251,21899,196067,11.17%,98.07,99.98,24187.4,428.17,6,0,3181
2017/4/30,242,19069,148564,12.84%,100.07,110.22,23781.28,435.66,0,0,2930
2017/5/1,242,22932,148036,15.49%,101.94,115.07,24221.47,448.01,1,0,2688
2017/5/2,213,17454,79549,21.94%,97.59,111.68,20395.48,391.19,2,0,2446
2017/5/3,198,13872,58987,23.52%,99.72,109.12,19354.33,390.23,3,0,2233
2017/5/4,203,18979,100661,18.85%,100.44,103.21,19989.61,399.71,4,0.08,2035
2017/5/5,232,18050,95422,18.92%,100.94,102.54,22988.38,429.7,5,0.05,1832
2017/5/6,213,18870,77050,24.49%,99.89,112.07,20871.92,404.65,6,0.06,1600
